id:0, resource: 6, group: x, metric: redis-8_system.network.in.bytes
id:1258, resource: 1, group: x, metric: redis-1_system.memory.hugepages.total
id:1259, resource: 1, group: x, metric: redis-1_system.memory.hugepages.used.bytes
id:1260, resource: 1, group: x, metric: redis-1_system.memory.hugepages.used.pct
id:1261, resource: 1, group: x, metric: redis-1_system.memory.swap.free
id:1262, resource: 1, group: x, metric: redis-1_system.memory.swap.total
id:1263, resource: 1, group: x, metric: redis-1_system.memory.swap.used.bytes
id:1264, resource: 1, group: x, metric: redis-1_system.memory.swap.used.pct
id:1265, resource: 1, group: x, metric: redis-1_system.memory.total
id:1266, resource: 1, group: x, metric: redis-1_system.memory.used.bytes
id:1267, resource: 1, group: x, metric: redis-1_system.memory.used.pct
id:1268, resource: 0, group: x, metric: redis-3_system.memory.actual.free
id:1269, resource: 0, group: x, metric: redis-3_system.memory.actual.used.bytes
id:1270, resource: 0, group: x, metric: redis-3_system.memory.actual.used.pct
id:1271, resource: 0, group: x, metric: redis-3_system.memory.free
id:1272, resource: 0, group: x, metric: redis-3_system.memory.hugepages.default_size
id:1273, resource: 0, group: x, metric: redis-3_system.memory.hugepages.free
id:1274, resource: 0, group: x, metric: redis-3_system.memory.hugepages.reserved
id:1275, resource: 0, group: x, metric: redis-3_system.memory.hugepages.surplus
id:1276, resource: 0, group: x, metric: redis-3_system.memory.hugepages.total
id:1277, resource: 0, group: x, metric: redis-3_system.memory.hugepages.used.bytes
id:1278, resource: 0, group: x, metric: redis-3_system.memory.hugepages.used.pct
id:1279, resource: 0, group: x, metric: redis-3_system.memory.swap.free
id:1280, resource: 0, group: x, metric: redis-3_system.memory.swap.total
id:1281, resource: 0, group: x, metric: redis-3_system.memory.swap.used.bytes
id:1282, resource: 0, group: x, metric: redis-3_system.memory.swap.used.pct
id:1283, resource: 0, group: x, metric: redis-3_system.memory.total
id:1284, resource: 0, group: x, metric: redis-3_system.memory.used.bytes
id:1285, resource: 0, group: x, metric: redis-3_system.memory.used.pct
id:1286, resource: 9, group: x, metric: redis-2_system.memory.actual.free
id:1287, resource: 9, group: x, metric: redis-2_system.memory.actual.used.bytes
id:1288, resource: 9, group: x, metric: redis-2_system.memory.actual.used.pct
id:1289, resource: 9, group: x, metric: redis-2_system.memory.free
id:1290, resource: 9, group: x, metric: redis-2_system.memory.hugepages.default_size
id:1291, resource: 9, group: x, metric: redis-2_system.memory.hugepages.free
id:1292, resource: 9, group: x, metric: redis-2_system.memory.hugepages.reserved
id:1293, resource: 9, group: x, metric: redis-2_system.memory.hugepages.surplus
id:1294, resource: 9, group: x, metric: redis-2_system.memory.hugepages.total
id:1295, resource: 9, group: x, metric: redis-2_system.memory.hugepages.used.bytes
id:1296, resource: 9, group: x, metric: redis-2_system.memory.hugepages.used.pct
id:1297, resource: 9, group: x, metric: redis-2_system.memory.swap.free
id:1298, resource: 9, group: x, metric: redis-2_system.memory.swap.total
id:1299, resource: 9, group: x, metric: redis-2_system.memory.swap.used.bytes
id:1300, resource: 9, group: x, metric: redis-2_system.memory.swap.used.pct
id:1301, resource: 9, group: x, metric: redis-2_system.memory.total
id:1302, resource: 9, group: x, metric: redis-2_system.memory.used.bytes
id:1303, resource: 9, group: x, metric: redis-2_system.memory.used.pct
id:1304, resource: 4, group: x, metric: redis-4_system.memory.actual.free
id:1305, resource: 4, group: x, metric: redis-4_system.memory.actual.used.bytes
id:1306, resource: 4, group: x, metric: redis-4_system.memory.actual.used.pct
id:1307, resource: 4, group: x, metric: redis-4_system.memory.free
id:1308, resource: 4, group: x, metric: redis-4_system.memory.hugepages.default_size
id:1309, resource: 4, group: x, metric: redis-4_system.memory.hugepages.free
id:1310, resource: 4, group: x, metric: redis-4_system.memory.hugepages.reserved
id:1311, resource: 4, group: x, metric: redis-4_system.memory.hugepages.surplus
id:1312, resource: 4, group: x, metric: redis-4_system.memory.hugepages.total
id:1313, resource: 4, group: x, metric: redis-4_system.memory.hugepages.used.bytes
id:1314, resource: 4, group: x, metric: redis-4_system.memory.hugepages.used.pct
id:1315, resource: 4, group: x, metric: redis-4_system.memory.swap.free
id:1316, resource: 4, group: x, metric: redis-4_system.memory.swap.total
id:1317, resource: 4, group: x, metric: redis-4_system.memory.swap.used.bytes
id:1318, resource: 4, group: x, metric: redis-4_system.memory.swap.used.pct
id:1319, resource: 4, group: x, metric: redis-4_system.memory.total
id:1320, resource: 4, group: x, metric: redis-4_system.memory.used.bytes
id:1321, resource: 4, group: x, metric: redis-4_system.memory.used.pct
id:1322, resource: 5, group: x, metric: redis-9_system.memory.actual.free
id:1323, resource: 5, group: x, metric: redis-9_system.memory.actual.used.bytes
id:1324, resource: 5, group: x, metric: redis-9_system.memory.actual.used.pct
id:1325, resource: 5, group: x, metric: redis-9_system.memory.free
id:1326, resource: 5, group: x, metric: redis-9_system.memory.hugepages.default_size
id:1327, resource: 5, group: x, metric: redis-9_system.memory.hugepages.free
id:1328, resource: 5, group: x, metric: redis-9_system.memory.hugepages.reserved
id:1329, resource: 5, group: x, metric: redis-9_system.memory.hugepages.surplus
id:1330, resource: 5, group: x, metric: redis-9_system.memory.hugepages.total
id:1331, resource: 5, group: x, metric: redis-9_system.memory.hugepages.used.bytes
id:1332, resource: 5, group: x, metric: redis-9_system.memory.hugepages.used.pct
id:1333, resource: 5, group: x, metric: redis-9_system.memory.swap.free
id:1334, resource: 5, group: x, metric: redis-9_system.memory.swap.total
id:1335, resource: 5, group: x, metric: redis-9_system.memory.swap.used.bytes
id:1336, resource: 5, group: x, metric: redis-9_system.memory.swap.used.pct
id:1337, resource: 5, group: x, metric: redis-9_system.memory.total
id:1338, resource: 5, group: x, metric: redis-9_system.memory.used.bytes
id:1339, resource: 5, group: x, metric: redis-9_system.memory.used.pct
id:1340, resource: 8, group: x, metric: redis-11_system.process.summary.dead
id:1341, resource: 8, group: x, metric: redis-11_system.process.summary.idle
id:1342, resource: 8, group: x, metric: redis-11_system.process.summary.running
id:1343, resource: 8, group: x, metric: redis-11_system.process.summary.sleeping
id:1344, resource: 8, group: x, metric: redis-11_system.process.summary.stopped
id:1345, resource: 8, group: x, metric: redis-11_system.process.summary.total
id:1346, resource: 8, group: x, metric: redis-11_system.process.summary.unknown
id:1347, resource: 8, group: x, metric: redis-11_system.process.summary.zombie
id:1348, resource: 8, group: x, metric: redis-10_system.process.summary.dead
id:1349, resource: 8, group: x, metric: redis-10_system.process.summary.idle
id:1350, resource: 8, group: x, metric: redis-10_system.process.summary.running
id:1351, resource: 8, group: x, metric: redis-10_system.process.summary.sleeping
id:1352, resource: 8, group: x, metric: redis-10_system.process.summary.stopped
id:1353, resource: 8, group: x, metric: redis-10_system.process.summary.total
id:1354, resource: 8, group: x, metric: redis-10_system.process.summary.unknown
id:1355, resource: 8, group: x, metric: redis-10_system.process.summary.zombie
id:1356, resource: 9, group: x, metric: redis-13_system.process.summary.dead
id:1357, resource: 9, group: x, metric: redis-13_system.process.summary.idle
id:1358, resource: 9, group: x, metric: redis-13_system.process.summary.running
id:1359, resource: 9, group: x, metric: redis-13_system.process.summary.sleeping
id:1360, resource: 9, group: x, metric: redis-13_system.process.summary.stopped
id:1361, resource: 9, group: x, metric: redis-13_system.process.summary.total
id:1362, resource: 9, group: x, metric: redis-13_system.process.summary.unknown
id:1363, resource: 9, group: x, metric: redis-13_system.process.summary.zombie
id:1364, resource: 1, group: x, metric: redis-12_system.process.summary.dead
id:1365, resource: 1, group: x, metric: redis-12_system.process.summary.idle
id:1366, resource: 1, group: x, metric: redis-12_system.process.summary.running
id:1367, resource: 1, group: x, metric: redis-12_system.process.summary.sleeping
id:1368, resource: 1, group: x, metric: redis-12_system.process.summary.stopped
id:1369, resource: 1, group: x, metric: redis-12_system.process.summary.total
id:1370, resource: 1, group: x, metric: redis-12_system.process.summary.unknown
id:1371, resource: 1, group: x, metric: redis-12_system.process.summary.zombie
id:1372, resource: 4, group: x, metric: redis-15_system.process.summary.dead
id:1373, resource: 4, group: x, metric: redis-15_system.process.summary.idle
id:1374, resource: 4, group: x, metric: redis-15_system.process.summary.running
id:1375, resource: 4, group: x, metric: redis-15_system.process.summary.sleeping
id:1376, resource: 4, group: x, metric: redis-15_system.process.summary.stopped
id:1377, resource: 4, group: x, metric: redis-15_system.process.summary.total
id:1378, resource: 4, group: x, metric: redis-15_system.process.summary.unknown
id:1379, resource: 4, group: x, metric: redis-15_system.process.summary.zombie
id:1380, resource: 0, group: x, metric: redis-14_system.process.summary.dead
id:1381, resource: 0, group: x, metric: redis-14_system.process.summary.idle
id:1382, resource: 0, group: x, metric: redis-14_system.process.summary.running
id:1383, resource: 0, group: x, metric: redis-14_system.process.summary.sleeping
id:1384, resource: 0, group: x, metric: redis-14_system.process.summary.stopped
id:1385, resource: 0, group: x, metric: redis-14_system.process.summary.total
id:1386, resource: 0, group: x, metric: redis-14_system.process.summary.unknown
id:1387, resource: 0, group: x, metric: redis-14_system.process.summary.zombie
id:1388, resource: 7, group: x, metric: redis-17_system.process.summary.dead
id:1389, resource: 7, group: x, metric: redis-17_system.process.summary.idle
id:1390, resource: 7, group: x, metric: redis-17_system.process.summary.running
id:1391, resource: 7, group: x, metric: redis-17_system.process.summary.sleeping
id:1392, resource: 7, group: x, metric: redis-17_system.process.summary.stopped
id:1393, resource: 7, group: x, metric: redis-17_system.process.summary.total
id:1394, resource: 7, group: x, metric: redis-17_system.process.summary.unknown
id:1395, resource: 7, group: x, metric: redis-17_system.process.summary.zombie
id:1396, resource: 2, group: x, metric: redis-16_system.process.summary.dead
id:1397, resource: 2, group: x, metric: redis-16_system.process.summary.idle
id:1398, resource: 2, group: x, metric: redis-16_system.process.summary.running
id:1399, resource: 2, group: x, metric: redis-16_system.process.summary.sleeping
id:1400, resource: 2, group: x, metric: redis-16_system.process.summary.stopped
id:1401, resource: 2, group: x, metric: redis-16_system.process.summary.total
id:1402, resource: 2, group: x, metric: redis-16_system.process.summary.unknown
id:1403, resource: 2, group: x, metric: redis-16_system.process.summary.zombie
id:1404, resource: 6, group: x, metric: redis-19_system.process.summary.dead
id:1405, resource: 6, group: x, metric: redis-19_system.process.summary.idle
id:1406, resource: 6, group: x, metric: redis-19_system.process.summary.running
id:1407, resource: 6, group: x, metric: redis-19_system.process.summary.sleeping
id:1408, resource: 6, group: x, metric: redis-19_system.process.summary.stopped
id:1409, resource: 6, group: x, metric: redis-19_system.process.summary.total
id:1410, resource: 6, group: x, metric: redis-19_system.process.summary.unknown
id:1411, resource: 6, group: x, metric: redis-19_system.process.summary.zombie
id:1412, resource: 3, group: x, metric: redis-18_system.process.summary.dead
id:1413, resource: 3, group: x, metric: redis-18_system.process.summary.idle
id:1414, resource: 3, group: x, metric: redis-18_system.process.summary.running
id:1415, resource: 3, group: x, metric: redis-18_system.process.summary.sleeping
id:1416, resource: 3, group: x, metric: redis-18_system.process.summary.stopped
id:1417, resource: 3, group: x, metric: redis-18_system.process.summary.total
id:1418, resource: 3, group: x, metric: redis-18_system.process.summary.unknown
id:1419, resource: 3, group: x, metric: redis-18_system.process.summary.zombie
id:1420, resource: 6, group: x, metric: redis-8_system.process.summary.dead
id:1421, resource: 6, group: x, metric: redis-8_system.process.summary.idle
id:1422, resource: 6, group: x, metric: redis-8_system.process.summary.running
id:1423, resource: 6, group: x, metric: redis-8_system.process.summary.sleeping
id:1424, resource: 6, group: x, metric: redis-8_system.process.summary.stopped
id:1425, resource: 6, group: x, metric: redis-8_system.process.summary.total
id:1426, resource: 6, group: x, metric: redis-8_system.process.summary.unknown
id:1427, resource: 6, group: x, metric: redis-8_system.process.summary.zombie
id:1428, resource: 2, group: x, metric: redis-5_system.process.summary.dead
id:1429, resource: 2, group: x, metric: redis-5_system.process.summary.idle
id:1430, resource: 2, group: x, metric: redis-5_system.process.summary.running
id:1431, resource: 2, group: x, metric: redis-5_system.process.summary.sleeping
id:1432, resource: 2, group: x, metric: redis-5_system.process.summary.stopped
id:1433, resource: 2, group: x, metric: redis-5_system.process.summary.total
id:1434, resource: 2, group: x, metric: redis-5_system.process.summary.unknown
id:1435, resource: 2, group: x, metric: redis-5_system.process.summary.zombie
id:1436, resource: 5, group: x, metric: redis-20_system.process.summary.dead
id:1437, resource: 5, group: x, metric: redis-20_system.process.summary.idle
id:1438, resource: 5, group: x, metric: redis-20_system.process.summary.running
id:1439, resource: 5, group: x, metric: redis-20_system.process.summary.sleeping
id:1440, resource: 5, group: x, metric: redis-20_system.process.summary.stopped
id:1441, resource: 5, group: x, metric: redis-20_system.process.summary.total
id:1442, resource: 5, group: x, metric: redis-20_system.process.summary.unknown
id:1443, resource: 5, group: x, metric: redis-20_system.process.summary.zombie
id:1444, resource: 3, group: x, metric: redis-7_system.process.summary.dead
id:1445, resource: 3, group: x, metric: redis-7_system.process.summary.idle
id:1446, resource: 3, group: x, metric: redis-7_system.process.summary.running
id:1447, resource: 3, group: x, metric: redis-7_system.process.summary.sleeping
id:1448, resource: 3, group: x, metric: redis-7_system.process.summary.stopped
id:1449, resource: 3, group: x, metric: redis-7_system.process.summary.total
id:1450, resource: 3, group: x, metric: redis-7_system.process.summary.unknown
id:1451, resource: 3, group: x, metric: redis-7_system.process.summary.zombie
id:1452, resource: 7, group: x, metric: redis-6_system.process.summary.dead
id:1453, resource: 7, group: x, metric: redis-6_system.process.summary.idle
id:1454, resource: 7, group: x, metric: redis-6_system.process.summary.running
id:1455, resource: 7, group: x, metric: redis-6_system.process.summary.sleeping
id:1456, resource: 7, group: x, metric: redis-6_system.process.summary.stopped
id:1457, resource: 7, group: x, metric: redis-6_system.process.summary.total
id:1458, resource: 7, group: x, metric: redis-6_system.process.summary.unknown
id:1459, resource: 7, group: x, metric: redis-6_system.process.summary.zombie
id:1460, resource: 1, group: x, metric: redis-1_system.process.summary.dead
id:1461, resource: 1, group: x, metric: redis-1_system.process.summary.idle
id:1462, resource: 1, group: x, metric: redis-1_system.process.summary.running
id:1463, resource: 1, group: x, metric: redis-1_system.process.summary.sleeping
id:1464, resource: 1, group: x, metric: redis-1_system.process.summary.stopped
id:1465, resource: 1, group: x, metric: redis-1_system.process.summary.total
id:1466, resource: 1, group: x, metric: redis-1_system.process.summary.unknown
id:1467, resource: 1, group: x, metric: redis-1_system.process.summary.zombie
id:1468, resource: 0, group: x, metric: redis-3_system.process.summary.dead
id:1469, resource: 0, group: x, metric: redis-3_system.process.summary.idle
id:1470, resource: 0, group: x, metric: redis-3_system.process.summary.running
id:1471, resource: 0, group: x, metric: redis-3_system.process.summary.sleeping
id:1472, resource: 0, group: x, metric: redis-3_system.process.summary.stopped
id:1473, resource: 0, group: x, metric: redis-3_system.process.summary.total
id:1474, resource: 0, group: x, metric: redis-3_system.process.summary.unknown
id:1475, resource: 0, group: x, metric: redis-3_system.process.summary.zombie
id:1476, resource: 9, group: x, metric: redis-2_system.process.summary.dead
id:1477, resource: 9, group: x, metric: redis-2_system.process.summary.idle
id:1478, resource: 9, group: x, metric: redis-2_system.process.summary.running
id:1479, resource: 9, group: x, metric: redis-2_system.process.summary.sleeping
id:1480, resource: 9, group: x, metric: redis-2_system.process.summary.stopped
id:1481, resource: 9, group: x, metric: redis-2_system.process.summary.total
id:1482, resource: 9, group: x, metric: redis-2_system.process.summary.unknown
id:1483, resource: 9, group: x, metric: redis-2_system.process.summary.zombie
id:1484, resource: 4, group: x, metric: redis-4_system.process.summary.dead
id:1485, resource: 4, group: x, metric: redis-4_system.process.summary.idle
id:1486, resource: 4, group: x, metric: redis-4_system.process.summary.running
id:1487, resource: 4, group: x, metric: redis-4_system.process.summary.sleeping
id:1488, resource: 4, group: x, metric: redis-4_system.process.summary.stopped
id:1489, resource: 4, group: x, metric: redis-4_system.process.summary.total
id:1490, resource: 4, group: x, metric: redis-4_system.process.summary.unknown
id:1491, resource: 4, group: x, metric: redis-4_system.process.summary.zombie
id:1492, resource: 5, group: x, metric: redis-9_system.process.summary.dead
id:1493, resource: 5, group: x, metric: redis-9_system.process.summary.idle
id:1494, resource: 5, group: x, metric: redis-9_system.process.summary.running
id:1495, resource: 5, group: x, metric: redis-9_system.process.summary.sleeping
id:1496, resource: 5, group: x, metric: redis-9_system.process.summary.stopped
id:1497, resource: 5, group: x, metric: redis-9_system.process.summary.total
id:1498, resource: 5, group: x, metric: redis-9_system.process.summary.unknown
id:1499, resource: 5, group: x, metric: redis-9_system.process.summary.zombie
id:1500, resource: 8, group: x, metric: redis-11_system.socket.summary.all.count
id:1501, resource: 8, group: x, metric: redis-11_system.socket.summary.all.listening
id:1502, resource: 8, group: x, metric: redis-11_system.socket.summary.tcp.all.close_wait
id:1503, resource: 8, group: x, metric: redis-11_system.socket.summary.tcp.all.count
id:1504, resource: 8, group: x, metric: redis-11_system.socket.summary.tcp.all.established
id:1505, resource: 8, group: x, metric: redis-11_system.socket.summary.tcp.all.listening
id:1506, resource: 8, group: x, metric: redis-11_system.socket.summary.tcp.all.orphan
id:1507, resource: 8, group: x, metric: redis-11_system.socket.summary.tcp.all.time_wait
id:1508, resource: 8, group: x, metric: redis-11_system.socket.summary.tcp.memory
id:1509, resource: 8, group: x, metric: redis-11_system.socket.summary.udp.all.count
id:1510, resource: 8, group: x, metric: redis-11_system.socket.summary.udp.memory
id:1511, resource: 8, group: x, metric: redis-10_system.socket.summary.all.count
id:1512, resource: 8, group: x, metric: redis-10_system.socket.summary.all.listening
id:1513, resource: 8, group: x, metric: redis-10_system.socket.summary.tcp.all.close_wait
id:1514, resource: 8, group: x, metric: redis-10_system.socket.summary.tcp.all.count
id:1515, resource: 8, group: x, metric: redis-10_system.socket.summary.tcp.all.established
id:1516, resource: 8, group: x, metric: redis-10_system.socket.summary.tcp.all.listening
id:1517, resource: 8, group: x, metric: redis-10_system.socket.summary.tcp.all.orphan
id:1518, resource: 8, group: x, metric: redis-10_system.socket.summary.tcp.all.time_wait
id:1519, resource: 8, group: x, metric: redis-10_system.socket.summary.tcp.memory
id:1520, resource: 8, group: x, metric: redis-10_system.socket.summary.udp.all.count
id:1521, resource: 8, group: x, metric: redis-10_system.socket.summary.udp.memory
id:1522, resource: 9, group: x, metric: redis-13_system.socket.summary.all.count
id:1523, resource: 9, group: x, metric: redis-13_system.socket.summary.all.listening
id:1524, resource: 9, group: x, metric: redis-13_system.socket.summary.tcp.all.close_wait
id:1525, resource: 9, group: x, metric: redis-13_system.socket.summary.tcp.all.count
id:1526, resource: 9, group: x, metric: redis-13_system.socket.summary.tcp.all.established
id:1527, resource: 9, group: x, metric: redis-13_system.socket.summary.tcp.all.listening
id:1528, resource: 9, group: x, metric: redis-13_system.socket.summary.tcp.all.orphan
id:1529, resource: 9, group: x, metric: redis-13_system.socket.summary.tcp.all.time_wait
id:1530, resource: 9, group: x, metric: redis-13_system.socket.summary.tcp.memory
id:1531, resource: 9, group: x, metric: redis-13_system.socket.summary.udp.all.count
id:1532, resource: 9, group: x, metric: redis-13_system.socket.summary.udp.memory
id:1533, resource: 1, group: x, metric: redis-12_system.socket.summary.all.count
id:1534, resource: 1, group: x, metric: redis-12_system.socket.summary.all.listening
id:1535, resource: 1, group: x, metric: redis-12_system.socket.summary.tcp.all.close_wait
id:1536, resource: 1, group: x, metric: redis-12_system.socket.summary.tcp.all.count
id:1537, resource: 1, group: x, metric: redis-12_system.socket.summary.tcp.all.established
id:1538, resource: 1, group: x, metric: redis-12_system.socket.summary.tcp.all.listening
id:1539, resource: 1, group: x, metric: redis-12_system.socket.summary.tcp.all.orphan
id:1540, resource: 1, group: x, metric: redis-12_system.socket.summary.tcp.all.time_wait
id:1541, resource: 1, group: x, metric: redis-12_system.socket.summary.tcp.memory
id:1542, resource: 1, group: x, metric: redis-12_system.socket.summary.udp.all.count
id:1543, resource: 1, group: x, metric: redis-12_system.socket.summary.udp.memory
id:1544, resource: 4, group: x, metric: redis-15_system.socket.summary.all.count
id:1545, resource: 4, group: x, metric: redis-15_system.socket.summary.all.listening
id:1546, resource: 4, group: x, metric: redis-15_system.socket.summary.tcp.all.close_wait
id:1547, resource: 4, group: x, metric: redis-15_system.socket.summary.tcp.all.count
id:1548, resource: 4, group: x, metric: redis-15_system.socket.summary.tcp.all.established
id:1549, resource: 4, group: x, metric: redis-15_system.socket.summary.tcp.all.listening
id:1550, resource: 4, group: x, metric: redis-15_system.socket.summary.tcp.all.orphan
id:1551, resource: 4, group: x, metric: redis-15_system.socket.summary.tcp.all.time_wait
id:1552, resource: 4, group: x, metric: redis-15_system.socket.summary.tcp.memory
id:1553, resource: 4, group: x, metric: redis-15_system.socket.summary.udp.all.count
id:1554, resource: 4, group: x, metric: redis-15_system.socket.summary.udp.memory
id:1555, resource: 0, group: x, metric: redis-14_system.socket.summary.all.count
id:1556, resource: 0, group: x, metric: redis-14_system.socket.summary.all.listening
id:1557, resource: 0, group: x, metric: redis-14_system.socket.summary.tcp.all.close_wait
id:1558, resource: 0, group: x, metric: redis-14_system.socket.summary.tcp.all.count
id:1559, resource: 0, group: x, metric: redis-14_system.socket.summary.tcp.all.established
id:1560, resource: 0, group: x, metric: redis-14_system.socket.summary.tcp.all.listening
id:1561, resource: 0, group: x, metric: redis-14_system.socket.summary.tcp.all.orphan
id:1562, resource: 0, group: x, metric: redis-14_system.socket.summary.tcp.all.time_wait
id:1563, resource: 0, group: x, metric: redis-14_system.socket.summary.tcp.memory
id:1564, resource: 0, group: x, metric: redis-14_system.socket.summary.udp.all.count
id:1565, resource: 0, group: x, metric: redis-14_system.socket.summary.udp.memory
id:1566, resource: 7, group: x, metric: redis-17_system.socket.summary.all.count
id:1567, resource: 7, group: x, metric: redis-17_system.socket.summary.all.listening
id:1568, resource: 7, group: x, metric: redis-17_system.socket.summary.tcp.all.close_wait
id:1569, resource: 7, group: x, metric: redis-17_system.socket.summary.tcp.all.count
id:1570, resource: 7, group: x, metric: redis-17_system.socket.summary.tcp.all.established
id:1571, resource: 7, group: x, metric: redis-17_system.socket.summary.tcp.all.listening
id:1572, resource: 7, group: x, metric: redis-17_system.socket.summary.tcp.all.orphan
id:1573, resource: 7, group: x, metric: redis-17_system.socket.summary.tcp.all.time_wait
id:1574, resource: 7, group: x, metric: redis-17_system.socket.summary.tcp.memory
id:1575, resource: 7, group: x, metric: redis-17_system.socket.summary.udp.all.count
id:1576, resource: 7, group: x, metric: redis-17_system.socket.summary.udp.memory
id:1577, resource: 2, group: x, metric: redis-16_system.socket.summary.all.count
id:1578, resource: 2, group: x, metric: redis-16_system.socket.summary.all.listening
id:1579, resource: 2, group: x, metric: redis-16_system.socket.summary.tcp.all.close_wait
id:1580, resource: 2, group: x, metric: redis-16_system.socket.summary.tcp.all.count
id:1581, resource: 2, group: x, metric: redis-16_system.socket.summary.tcp.all.established
id:1582, resource: 2, group: x, metric: redis-16_system.socket.summary.tcp.all.listening
id:1583, resource: 2, group: x, metric: redis-16_system.socket.summary.tcp.all.orphan
id:1584, resource: 2, group: x, metric: redis-16_system.socket.summary.tcp.all.time_wait
id:1585, resource: 2, group: x, metric: redis-16_system.socket.summary.tcp.memory
id:1586, resource: 2, group: x, metric: redis-16_system.socket.summary.udp.all.count
id:1587, resource: 2, group: x, metric: redis-16_system.socket.summary.udp.memory
id:1588, resource: 6, group: x, metric: redis-19_system.socket.summary.all.count
id:1589, resource: 6, group: x, metric: redis-19_system.socket.summary.all.listening
id:1590, resource: 6, group: x, metric: redis-19_system.socket.summary.tcp.all.close_wait
id:1591, resource: 6, group: x, metric: redis-19_system.socket.summary.tcp.all.count
id:1592, resource: 6, group: x, metric: redis-19_system.socket.summary.tcp.all.established
id:1593, resource: 6, group: x, metric: redis-19_system.socket.summary.tcp.all.listening
id:1594, resource: 6, group: x, metric: redis-19_system.socket.summary.tcp.all.orphan
id:1595, resource: 6, group: x, metric: redis-19_system.socket.summary.tcp.all.time_wait
id:1596, resource: 6, group: x, metric: redis-19_system.socket.summary.tcp.memory
id:1597, resource: 6, group: x, metric: redis-19_system.socket.summary.udp.all.count
id:1598, resource: 6, group: x, metric: redis-19_system.socket.summary.udp.memory
id:1599, resource: 3, group: x, metric: redis-18_system.socket.summary.all.count
id:1600, resource: 3, group: x, metric: redis-18_system.socket.summary.all.listening
id:1601, resource: 3, group: x, metric: redis-18_system.socket.summary.tcp.all.close_wait
id:1602, resource: 3, group: x, metric: redis-18_system.socket.summary.tcp.all.count
id:1603, resource: 3, group: x, metric: redis-18_system.socket.summary.tcp.all.established
id:1604, resource: 3, group: x, metric: redis-18_system.socket.summary.tcp.all.listening
id:1605, resource: 3, group: x, metric: redis-18_system.socket.summary.tcp.all.orphan
id:1606, resource: 3, group: x, metric: redis-18_system.socket.summary.tcp.all.time_wait
id:1607, resource: 3, group: x, metric: redis-18_system.socket.summary.tcp.memory
id:1608, resource: 3, group: x, metric: redis-18_system.socket.summary.udp.all.count
id:1609, resource: 3, group: x, metric: redis-18_system.socket.summary.udp.memory
id:1610, resource: 6, group: x, metric: redis-8_system.socket.summary.all.count
id:1611, resource: 6, group: x, metric: redis-8_system.socket.summary.all.listening
id:1612, resource: 6, group: x, metric: redis-8_system.socket.summary.tcp.all.close_wait
id:1613, resource: 6, group: x, metric: redis-8_system.socket.summary.tcp.all.count
id:1614, resource: 6, group: x, metric: redis-8_system.socket.summary.tcp.all.established
id:1615, resource: 6, group: x, metric: redis-8_system.socket.summary.tcp.all.listening
id:1616, resource: 6, group: x, metric: redis-8_system.socket.summary.tcp.all.orphan
id:1617, resource: 6, group: x, metric: redis-8_system.socket.summary.tcp.all.time_wait
id:1618, resource: 6, group: x, metric: redis-8_system.socket.summary.tcp.memory
id:1619, resource: 6, group: x, metric: redis-8_system.socket.summary.udp.all.count
id:1620, resource: 6, group: x, metric: redis-8_system.socket.summary.udp.memory
id:1621, resource: 2, group: x, metric: redis-5_system.socket.summary.all.count
id:1622, resource: 2, group: x, metric: redis-5_system.socket.summary.all.listening
id:1623, resource: 2, group: x, metric: redis-5_system.socket.summary.tcp.all.close_wait
id:1624, resource: 2, group: x, metric: redis-5_system.socket.summary.tcp.all.count
id:1625, resource: 2, group: x, metric: redis-5_system.socket.summary.tcp.all.established
id:1626, resource: 2, group: x, metric: redis-5_system.socket.summary.tcp.all.listening
id:1627, resource: 2, group: x, metric: redis-5_system.socket.summary.tcp.all.orphan
id:1628, resource: 2, group: x, metric: redis-5_system.socket.summary.tcp.all.time_wait
id:1629, resource: 2, group: x, metric: redis-5_system.socket.summary.tcp.memory
id:1630, resource: 2, group: x, metric: redis-5_system.socket.summary.udp.all.count
id:1631, resource: 2, group: x, metric: redis-5_system.socket.summary.udp.memory
id:1632, resource: 5, group: x, metric: redis-20_system.socket.summary.all.count
id:1633, resource: 5, group: x, metric: redis-20_system.socket.summary.all.listening
id:1634, resource: 5, group: x, metric: redis-20_system.socket.summary.tcp.all.close_wait
id:1635, resource: 5, group: x, metric: redis-20_system.socket.summary.tcp.all.count
id:1636, resource: 5, group: x, metric: redis-20_system.socket.summary.tcp.all.established
id:1637, resource: 5, group: x, metric: redis-20_system.socket.summary.tcp.all.listening
id:1638, resource: 5, group: x, metric: redis-20_system.socket.summary.tcp.all.orphan
id:1639, resource: 5, group: x, metric: redis-20_system.socket.summary.tcp.all.time_wait
id:1640, resource: 5, group: x, metric: redis-20_system.socket.summary.tcp.memory
id:1641, resource: 5, group: x, metric: redis-20_system.socket.summary.udp.all.count
id:1642, resource: 5, group: x, metric: redis-20_system.socket.summary.udp.memory
id:1643, resource: 3, group: x, metric: redis-7_system.socket.summary.all.count
id:1644, resource: 3, group: x, metric: redis-7_system.socket.summary.all.listening
id:1645, resource: 3, group: x, metric: redis-7_system.socket.summary.tcp.all.close_wait
id:1646, resource: 3, group: x, metric: redis-7_system.socket.summary.tcp.all.count
id:1647, resource: 3, group: x, metric: redis-7_system.socket.summary.tcp.all.established
